web-scraper-order,web-scraper-start-url,cat,cat-href,subcat,subcat-href,nnn,without-subcat,without-subcat-href,nnn2
"1632173306-2662","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Cleaning Supplies","https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/","Compressed Air Dusters","https://www.officedepot.com/a/browse/compressed-air-dusters/N=5+1504673/","Read Right Dust-Free Multi-Purpose Duster, 10 Oz, Pack Of 24.3 out of 5 stars. 7 reviews","","",""
"1632173245-2203","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Kits","https://www.officedepot.com/a/browse/server-kits/N=5+1461917/","Innovation 1U Rack Mount Rails - Steel - 45 lb0.0 out of 5 stars.","","",""
"1632174388-5460","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Midland BIZTALK BA2 - Headset - ear-bud - over-the-ear mount - wired5.0 out of 5 stars. 1 review","","",""
"1632173864-4386","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Laptop Docking Stations","https://www.officedepot.com/a/browse/laptop-docking-stations/N=5+1461901/","HyperDrive GN28D-GRAY PRO Docking Station - for Notebook - 100 W - USB Type C - ...0.0 out of 5 stars.","","",""
"1632173800-4178","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Laptop Stands & Lap Desks","https://www.officedepot.com/a/browse/laptop-stands-and-lap-desks/N=5+1461903/","Mind Reader Laptop Stand Adjustable Riser, 6""H x 11""W x 9-1/4""D, Black0.0 out of 5 stars.","","",""
"1632173205-1419","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","APC Symmetra LX 13U Left Side Panel - Black - 23"" Height - 28"" Width - 2"" Depth0.0 out of 5 stars.","","",""
"1632173642-3737","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wired Keyboards","https://www.officedepot.com/a/browse/wired-keyboards/N=5+1461911/","CHERRY KC 1000 - Keyboard - French - key switch: CHERRY LPK - light gray0.0 out of 5 stars.","","",""
"1632174388-5078","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","JBL Quantum 100 Wired Over-Ear Gaming Headset, Black","","",""
"1632174388-5728","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Jabra Engage 65 Mono - Headset - on-ear - DECT - wireless","","",""
"1632173462-3172","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wired Mice","https://www.officedepot.com/a/browse/wired-mice/N=5+1461912/","Manhattan USB Optical Mouse, Black1.0 out of 5 stars. 1 review","","",""
"1632173670-3975","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Gaming Keyboards","https://www.officedepot.com/a/browse/gaming-keyboards/N=5+1461906/","CHERRY MX Silent Keyboard, 104 Key, Black, G80-34941.0 out of 5 stars. 2 reviews","","",""
"1632173572-3584","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Gaming Mice","https://www.officedepot.com/a/browse/gaming-mice/N=5+1461907/","SteelSeries Rival 600 Right-Hand Mouse, Black0.0 out of 5 stars.","","",""
"1632173911-4643","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Security Cable Locks","https://www.officedepot.com/a/browse/security-cable-locks/N=5+1461904/","Kensington® Ultra Combination Laptop Cable Lock, 6' Cord, Black/Yellow, K64675US0.0 out of 5 stars.","","",""
"1632173205-1495","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Vertiv VR 48U x 800mm Wide Split Perforated Doors Black - Metal - Black - 48U Ra...0.0 out of 5 stars.","","",""
"1632173724-4120","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Keyboard & Mouse Combos","https://www.officedepot.com/a/browse/keyboard-and-mouse-combos/N=5+1461908/","Kodak Tru-Form 1150 Wireless Ergonomic Mini Keyboard & Mouse - USB Wireless ...4.0 out of 5 stars. 2 reviews","","",""
"1632173526-3419","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Mousepads & Wrist Rests","https://www.officedepot.com/a/browse/mousepads-and-wrist-rests/N=5+1461910/","Adesso TRUFORM P100 - Mouse Pad - 8"" x 8"" Dimension - Black - Rubber Base, Fiber...4.5 out of 5 stars. 4 reviews","","",""
"1632173205-2107","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Synology Dual M.2 SSD Adapter Card for Extraordinary Cache Performance0.0 out of 5 stars.","","",""
"1632173419-2878","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wireless Mice","https://www.officedepot.com/a/browse/wireless-mice/N=5+1461914/","Microsoft® 3500 Wireless Mobile Mouse, black4.6 out of 5 stars. 55 reviews","","",""
"1632173245-2198","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Kits","https://www.officedepot.com/a/browse/server-kits/N=5+1461917/","Tripp Lite Rack Enclosure Server Cabinet Mounting Adapter Kit 23 Inch Racks - 20...0.0 out of 5 stars.","","",""
"1632174388-5085","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Targus Classic Fit Earphone - Black - Earbud","","",""
"1632173800-4154","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Laptop Stands & Lap Desks","https://www.officedepot.com/a/browse/laptop-stands-and-lap-desks/N=5+1461903/","Mount-It Stand For 11 - 15"" Laptops, 6-1/2""H x 11-3/4""W x 8-1/4""D, Silver4.6 out of 5 stars. 22 reviews","","",""
"1632173205-1580","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","StarTech.com 8U Desktop Rack - 2-Post Open Frame Rack - 19in Open Frame Desktop ...0.0 out of 5 stars.","","",""
"1632173864-4563","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Laptop Docking Stations","https://www.officedepot.com/a/browse/laptop-docking-stations/N=5+1461901/","VT4800 TB3 USB-C Dock w/PD - Compatible with Thunderbolt 3 and USB-C Windows and...0.0 out of 5 stars.","","",""
"1632173205-2039","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","APC by Schneider Electric Perforated Curved Door Panel - Black - 80.5"" Height - ...0.0 out of 5 stars.","","",""
"1632173526-3453","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Mousepads & Wrist Rests","https://www.officedepot.com/a/browse/mousepads-and-wrist-rests/N=5+1461910/","AZIO GMP XXL Gaming Mouse Pad0.0 out of 5 stars.","","",""
"1632173800-4198","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Laptop Stands & Lap Desks","https://www.officedepot.com/a/browse/laptop-stands-and-lap-desks/N=5+1461903/","Mind Reader Spinning Adjustable Tablet Holder, 6 1/2""H x 8 1/2""W x 8 1/2""D, Blac...5.0 out of 5 stars. 2 reviews","","",""
