product-img-link href,product-img-link src,cleanDesc,brand-image src,part-info,part-info 2,stock-status,price,btn,wishlist-label href,short-description,show,show 2,short-description 2,short-description 3,short-description 4,short-description 5,short-description 6,short-description 7,short-description 8,short-description 9,short-description 10,short-description 11,short-description 13
https://www.turnermotorsport.com/p-180707-apex-arc-8-18x10-et25-silver-wheel-1995lbs/,,"APEX ARC-8 18x10"" ET25 Silver Wheel 19.95lbs",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,180707,ARC81810ET25RS,"Inventory On Order, ETA Oct 15, 2021",$379.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=700&Nrpp=50#,"APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.   All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to many BMW models and fit other models when used with a specific spacer. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general,     Price is per wheel.",Show More,Show Less,Wheel Specs,Fitment:,Rear,Size:,"18x10.0""",Offset (mm):,25,Weight (lbs):,19.95,Profile:,Concave
https://www.turnermotorsport.com/p-383945-18-style-040-wheels-square-set-of-four/,,"Alzor Style 040 Square Wheel Set - Silver - 18x9"" ET38
       ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,383945,040-14KT,"Inventory On Order, ETA Oct 18, 2021",$699.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=700&Nrpp=50#,"Looking to improve the look of your BMW but don't want to put a massive hole in your bank account? Alzor wheels are the perfect option! With multiple styles and sizes to choose from, you can dial in the look you want! Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look. Specifications: 18x9"" ET38 wheel size 72.6mm center bore 5x120 bolt pattern Split spoke mesh wheel with a concave face Silver with machined face TPMS compatible Utilizes factory conical seat bolts Wheel weight of 23.2lbs Alzor wheels are VIA certified to meet JWL technical standards to ensure exceptional quality, performance and safety.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-586107-18-style-040-wheels-staggered-set-of-four/,,"Alzor Style 040 Staggered Wheel Set - Silver - 18x8"" ET35/18x9&...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,586107,040-13KT3,"Inventory On Order, ETA Oct 18, 2021",$684.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=700&Nrpp=50#,"Looking to improve the look of your BMW but don't want to put a massive hole in your bank account? Alzor wheels are the perfect option! With multiple styles and sizes to choose from, you can dial in the look you want! Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look. Specifications: 18x8"" ET35 front wheel size 18x9 ET38 rear wheel size 72.6mm center bore 5x120 bolt pattern Split spoke mesh wheel with a concave face Silver with machined face TPMS compatible Utilizes factory conical seat bolts Wheel weight of 22.2lbs Alzor wheels are VIA certified to meet JWL technical standards to ensure exceptional quality, performance and safety.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-383952-18-style-040-wheels-staggered-set-of-four/,,"Alzor Style 040 Staggered Wheel Set - Silver - 18x8"" ET35/18x9&...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,383952,040-13KT1,"Inventory On Order, ETA Oct 18, 2021",$684.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=700&Nrpp=50#,"Looking to improve the look of your BMW but don't want to put a massive hole in your bank account? Alzor wheels are the perfect option! With multiple styles and sizes to choose from, you can dial in the look you want! Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look. Specifications: 18x8"" ET35/18x9"" ET38 wheel sizes 72.6mm center bore 5x120 bolt pattern Split spoke mesh wheel with a concave face Hyper silver in color TPMS compatible Utilizes factory conical seat bolts Wheel weights of 22.2lbs and 23.2lbs Alzor wheels are VIA certified to meet JWL technical standards to ensure exceptional quality, performance and safety.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-383953-18-style-040-wheels-staggered-set-of-four/,,"Alzor Style 040 Staggered Wheel Set - Silver - 18x8"" ET35/18x9&...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,383953,040-14KT1,"Inventory On Order, ETA Oct 18, 2021",$684.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=700&Nrpp=50#,"Looking to improve the look of your BMW but don't want to put a massive hole in your bank account? Alzor wheels are the perfect option! With multiple styles and sizes to choose from, you can dial in the look you want! Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look. Specifications: 18x8"" ET35/18x9"" ET38 wheel sizes 72.6mm center bore 5x120 bolt pattern Split spoke mesh wheel with a concave face Hyper silver in color TPMS compatible Utilizes factory conical seat bolts Wheel weights of 22.2lbs and 23.2lbs Alzor wheels are VIA certified to meet JWL technical standards to ensure exceptional quality, performance and safety.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-586106-19-style-084-wheels-staggered-set-of-four/,,"Alzor Style 084 Staggered Wheel Set - Gunmetal - 19x8.5"" ET35/1...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,586106,084-1KT2,"Inventory On Order, ETA Oct 25, 2021",$779.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=700&Nrpp=50#,"Looking to improve the look of your BMW but don't want to put a massive hole in your bank account? Alzor wheels are the perfect option! With multiple styles and sizes to choose from, you can dial in the look you want! Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look. Specifications: 19""x8.5"" - Two 19""x9.5"" - Two Offset: 35mm/40mm Center Bore: 66.6mm Bolt Pattern: 5x112 Gunmetal Finish Concave Face Requires Conical Seat Lug Bolts TPMS Compatible Alzor wheels are VIA certified to meet JWL technical standards to ensure exceptional quality, performance and safety.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-586101-19-style-084-wheels-staggered-set-of-four/,,"Alzor Style 084 Staggered Wheel Set - Silver - 19x8.5"" ET35/19x...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,586101,084-1KT4,"Inventory On Order, ETA Oct 25, 2021",$819.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=700&Nrpp=50#,"Looking to improve the look of your BMW but don't want to put a massive hole in your bank account? Alzor wheels are the perfect option! With multiple styles and sizes to choose from, you can dial in the look you want! Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look. Specifications: 19""x8.5"" - Two 19""x9.5"" - Two Offset: 35mm/40mm Center Bore: 66.6mm Bolt Pattern: 5x112 Silver Finish Concave Face Requires Conical Seat Lug Bolts TPMS Compatible Alzor wheels are VIA certified to meet JWL technical standards to ensure exceptional quality, performance and safety.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-586105-19-style-084-wheels-set-of-four/,,"Alzor Style 084 Square Wheel Set - Gunmetal - 19x8.5"" ET35
   ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,586105,084-3KT1,"Inventory On Order, ETA Oct 25, 2021",$759.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=700&Nrpp=50#,"Looking to improve the look of your BMW but don't want to put a massive hole in your bank account? Alzor wheels are the perfect option! With multiple styles and sizes to choose from, you can dial in the look you want! Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look. Specifications: 19""x8.5"" - Set of Four Offset: 35mm Center Bore: 66.6mm Bolt Pattern: 5x112 Gunmetal Center Caps Included Includes Four 57.1mm Hub Centric Rings Requires Conical Seat Lug Bolts TPMS Compatible Alzor wheels are VIA certified to meet JWL technical standards to ensure exceptional quality, performance and safety.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-586114-18-style-349-wheels-set-of-four/,,"Alzor Style 349 Square Wheel Set - Matte Black - 18x9"" ET35
  ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,586114,349A-15KT1,"Inventory On Order, ETA Oct 27, 2021",$659.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=700&Nrpp=50#,"Looking to improve the look of your BMW but don't want to put a massive hole in your bank account? Alzor wheels are the perfect option! With multiple styles and sizes to choose from, you can dial in the look you want! Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look. Specifications: 18""x9"" ET35 wheel size 66.6 center bore 5x112 bolt pattern Split spoke mesh wheel with a concave face Matte Black in color TPMS compatible Conical seat lug bolts required Alzor wheels are VIA certified to meet JWL technical standards to ensure exceptional quality, performance and safety.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-180795-apex-arc-8-17x9-et30-satin-black-concave-wheel-1655lbs/,,"APEX ARC-8 17x9"" ET30 Satin Black Concave Wheel 16.55lbs
     ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,180795,ARC8179ET30SMBK,"Expected Ship Date:  Nov 1, 2021",$314.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=700&Nrpp=50#,"APEX ARC-8 17x9"" ET30 Satin Black Concave Wheel 16.55lbs  APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.   All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 1-series (E82), 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general,     Price is per wheel.",Show More,Show Less,Wheel Specs,Fitment:,Front or Rear,Size:,"17x9.0""",Offset (mm):,30,Weight (lbs):,16.55,Profile:,Concave
